Busname,Bustype,Departing_time,Reaching_time,Duration,Price,Seats_available,Star_rating,Route_links,Route_names
Kingfisher Busline Pvt Ltd,A/C Volvo B11R Multi-Axle Sleeper (2+1),23:30,04:40,05h 10m,1215,36 Seats available,3.0,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
KN Nehra Travels,A/C Seater / Sleeper (2+1),23:30,04:20,04h 50m,INR 699,20 Seats available,3.0,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Radhe Travels,Bharat Benz A/C Sleeper (2+1),23:45,05:15,05h 30m,584,5 Seats available,"4.6
6",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Jamna Travels-Jammu,AshokLeyland Stile A/C,23:45,05:15,05h 30m,809,4 Seats available,3.5,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Radhe Travels,Bharat Benz A/C Sleeper (2+1),23:45,04:40,04h 55m,584,5 Seats available,3.9,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Ashok Bus Service,VE A/C Seater / Sleeper (2+1),23:45,04:05,04h 20m,1017,8 Seats available,"4.6
5",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:45,03:45,04h 00m,INR 1014,23 Seats available,"3.5
17",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Harikesh Tour N Travels,A/C Sleeper (2+1),23:50,04:45,04h 55m,534,1 Seat available,3.9,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Travel Point,A/C Seater / Sleeper (2+2),19:15,23:30,04h 15m,904,44 Seats available,"1.6
8",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Just kailash,A/C Seater / Sleeper (2+2),23:55,05:00,05h 05m,539,6 Seats available,2.5,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Just kailash,A/C Sleeper (2+2),23:55,05:00,05h 05m,539,14 Seats available,2.5,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+2),19:20,23:45,04h 25m,INR 1499,45 Seats available,3.7,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+2),19:20,23:59,04h 39m,INR 1499,45 Seats available,3.7,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:55,03:40,03h 45m,INR 1440,17 Seats available,"5.0
4",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Apex Bus Travels,A/C Seater / Sleeper (2+2),23:30,02:30,03h 00m,1349,40 Seats available,1.5,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
HRTC - 188,Ordinary 3+2 Non AC Seater,19:25,22:26,03h 01m,INR 242,35 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
HRTC - 139,Ordinary 3+2 Non AC Seater,20:05,00:15,04h 10m,INR 242,37 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
HRTC - 229,Ordinary 3+2 Non AC Seater,20:40,23:41,03h 01m,INR 242,36 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
HRTC - 108,A/C Executive (2+3),21:20,00:21,03h 01m,INR 257,44 Seats available,"3.1
4",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
HRTC - 1712,Ordinary 3+2 Non AC Seater,21:30,01:00,03h 30m,INR 242,27 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
HRTC - 179,Ordinary 3+2 Non AC Seater,22:00,01:45,03h 45m,INR 242,25 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
HRTC - 136,Ordinary 3+2 Non AC Seater,22:30,02:10,03h 40m,INR 242,24 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),20:30,23:45,03h 15m,INR 227,12 Seats available,"4.6
94",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),20:30,23:10,02h 40m,INR 227,12 Seats available,4.6,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:30,00:55,03h 25m,450,1 Seat available,"4.1
5",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:30,00:30,03h 00m,532,6 Seats available,"4.8
10",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Royal Safari India Travels,Bharat Benz A/C Semi Sleeper (2+2),22:00,02:00,04h 00m,INR 760.95,17 Seats available,New,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,23:35,03h 05m,INR 899,6 Seats available,"4.7
27",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:00,00:50,02h 50m,900,3 Seats available,4.0,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:00,01:00,03h 00m,900,3 Seats available,"2.8
5",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,23:00,02h 30m,INR 899,6 Seats available,"4.8
12",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),22:00,01:45,03h 45m,903,11 Seats available,"4.7
24",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,01:20,02h 50m,1080,21 Seats available,"3.6
7",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,01:15,02h 45m,1080,21 Seats available,4.0,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:30,02:40,05h 10m,674,11 Seats available,3.5,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
Shree Mahaveer Travels Jaipur,Bharat Benz A/C Seater /Sleeper (2+1),22:00,03:15,05h 15m,664,13 Seats available,"3.4
36",https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
Zimindara Travels,AC Sleeper (2+1),23:00,04:30,05h 30m,INR 599,24 Seats available,"3.8
54",https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
Vijay Tour and Travels,Volvo 9600 A/C Sleeper (2+1),23:30,04:30,05h 00m,944,14 Seats available,"3.9
13",https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),23:30,05:35,06h 05m,INR 1099,7 Seats available,3.7,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
Laxmi holidays,VE A/C Semi Sleeper (2+2),23:55,06:30,06h 35m,INR 799,17 Seats available,"4.7
43",https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),23:55,05:35,05h 40m,INR 1099,7 Seats available,"4.1
5",https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
City Land Travels,Volvo A/C Semi Sleeper (2+2),23:55,05:01,05h 06m,810,10 Seats available,"3.8
5",https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
